2019-10-31 22:26:18	Message	Opening port
Port open
2019-10-31 22:26:21	Message	0
2019-10-31 22:26:22	Message	0
2019-10-31 22:26:23	Message	0
2019-10-31 22:26:24	Message	0
2019-10-31 22:26:25	Message	0
2019-10-31 22:26:26	Message	0
2019-10-31 22:26:27	Message	0
2019-10-31 22:26:28	Message	0
2019-10-31 22:26:29	Message	0
2019-10-31 22:26:30	Message	0
2019-10-31 22:26:31	Message	0
2019-10-31 22:26:32	Message	0
2019-10-31 22:26:33	Message	0
2019-10-31 22:26:34	Message	0
2019-10-31 22:26:35	Message	0
2019-10-31 22:26:36	Message	0
2019-10-31 22:26:37	Message	0
2019-10-31 22:26:38	Message	0
2019-10-31 22:26:39	Message	0
2019-10-31 22:26:40	Message	0
2019-10-31 22:26:41	Message	0
2019-10-31 22:26:42	Message	0
2019-10-31 22:26:43	Message	0
2019-10-31 22:26:44	Message	0
2019-10-31 22:26:45	Message	0
2019-10-31 22:26:46	Message	0
2019-10-31 22:26:47	Message	0
2019-10-31 22:26:48	Message	0
2019-10-31 22:26:49	Message	0
2019-10-31 22:26:50	Message	0
2019-10-31 22:26:51	Message	0
2019-10-31 22:26:53	Message	0
2019-10-31 22:26:53	Message	0
2019-10-31 22:26:54	Message	0
2019-10-31 22:26:55	Message	0
2019-10-31 22:26:56	Message	0
2019-10-31 22:26:57	Message	0
2019-10-31 22:26:58	Message	0
2019-10-31 22:26:59	Message	0
2019-10-31 22:27:00	Message	0
2019-10-31 22:27:01	Message	0
2019-10-31 22:27:02	Message	0
2019-10-31 22:27:03	Message	0
2019-10-31 22:27:04	Message	0
2019-10-31 22:27:06	Message	0
2019-10-31 22:27:07	Message	0
2019-10-31 22:27:08	Message	0
2019-10-31 22:27:09	Message	0
2019-10-31 22:27:10	Message	0
2019-10-31 22:27:10	Message	0
2019-10-31 22:27:11	Message	0
2019-10-31 22:27:13	Message	0
2019-10-31 22:27:14	Message	0
2019-10-31 22:27:15	Message	0
2019-10-31 22:27:16	Message	0
2019-10-31 22:27:17	Message	0
2019-10-31 22:27:18	Message	0
2019-10-31 22:27:19	Message	0
2019-10-31 22:27:20	Message	0
2019-10-31 22:27:21	Message	0
2019-10-31 22:27:22	Message	0
2019-10-31 22:27:23	Message	0
2019-10-31 22:27:24	Message	0
2019-10-31 22:27:25	Message	0
2019-10-31 22:27:26	Message	0
2019-10-31 22:27:27	Message	0
2019-10-31 22:27:28	Message	0
2019-10-31 22:27:29	Message	0
2019-10-31 22:27:30	Message	0
2019-10-31 22:27:31	Message	0
2019-10-31 22:27:32	Message	0
2019-10-31 22:27:33	Message	0
2019-10-31 22:27:34	Message	0
2019-10-31 22:27:35	Message	0
2019-10-31 22:27:36	Message	0
2019-10-31 22:27:37	Message	0
2019-10-31 22:27:38	Message	0
2019-10-31 22:27:39	Message	0
2019-10-31 22:27:40	Message	0
2019-10-31 22:27:41	Message	0
2019-10-31 22:27:42	Message	0
2019-10-31 22:27:43	Message	0
2019-10-31 22:27:44	Message	0
2019-10-31 22:27:45	Message	0
2019-10-31 22:27:46	Message	0
2019-10-31 22:27:47	Message	0
2019-10-31 22:27:48	Message	0
2019-10-31 22:27:49	Message	0
2019-10-31 22:27:50	Message	0
2019-10-31 22:27:51	Message	0
2019-10-31 22:27:52	Message	0
2019-10-31 22:27:53	Message	0
2019-10-31 22:27:54	Message	0
2019-10-31 22:27:55	Message	0
2019-10-31 22:27:56	Message	0
2019-10-31 22:27:57	Message	0
2019-10-31 22:27:58	Message	0
2019-10-31 22:27:59	Message	0
2019-10-31 22:28:00	Message	0
2019-10-31 22:28:01	Message	0
2019-10-31 22:28:02	Message	0
2019-10-31 22:28:03	Message	0
2019-10-31 22:28:04	Message	0
2019-10-31 22:28:05	Message	0
2019-10-31 22:28:06	Message	0
2019-10-31 22:28:07	Message	0
2019-10-31 22:28:08	Message	0
2019-10-31 22:28:09	Message	0
2019-10-31 22:28:10	Message	0
2019-10-31 22:28:11	Message	0
2019-10-31 22:28:12	Message	0
2019-10-31 22:28:13	Message	0
2019-10-31 22:28:14	Message	0
2019-10-31 22:28:15	Message	0
2019-10-31 22:28:16	Message	0
2019-10-31 22:28:17	Message	0
2019-10-31 22:28:18	Message	0
2019-10-31 22:28:19	Message	0
2019-10-31 22:28:20	Message	0
2019-10-31 22:28:21	Message	0
2019-10-31 22:28:22	Message	0
2019-10-31 22:28:23	Message	0
2019-10-31 22:28:24	Message	0
2019-10-31 22:28:25	Message	0
2019-10-31 22:28:27	Message	0
2019-10-31 22:28:28	Message	0
